Site ,Region,Plot_No,Species_Code,Latin_Name,Total,Browsed,StumpSprout
APB_Humdinger,ALB,705,PRSE,Prunus serotina,2,0,0
APB_Humdinger,ALB,705,QUCO,Quercus coccinea,2,0,0
APB_Humdinger,ALB,705,FRAL,Frangula alnus,2,2,2
APB_Humdinger,ALB,704,QUCO,Quercus coccinea,12,0,11
APB_Humdinger,ALB,703,QUIL,Quercus ilicifolia,15,0,0
APB_Humdinger,ALB,703,BEPO,Betula populifolia,7,0,7
APB_Humdinger,ALB,702,QUCO,Quercus coccinea,3,0,0
APB_Humdinger,ALB,702,QUIL,Quercus ilicifolia,13,0,0
APB_Humdinger,ALB,702,PRSE,Prunus serotina,8,0,0
APB_Humdinger,ALB,702,QUPR,Quercus prinoides,1,0,0
APB_Humdinger,ALB,701,QURU,Quercus rubra,2,0,0
APB_Humdinger,ALB,701,QUCO,Quercus coccinea,2,0,0
APB_Humdinger,ALB,701,PRSE,Prunus serotina,1,0,0
APB_Humdinger,ALB,701,QUPR,Quercus prinoides,22,0,0
APB_Humdinger,ALB,700,PRSE,Prunus serotina,4,0,0
APB_Humdinger,ALB,700,QUCO,Quercus coccinea,3,0,0
APB_Humdinger,ALB,700,QUVE,Quercus velutina,6,0,0
APB_Humdinger,ALB,700,QUIL,Quercus ilicifolia,11,0,0
APB_Humdinger,ALB,699,BEPO,Betula populifolia,2,0,0
APB_Humdinger,ALB,699,QUIL,Quercus ilicifolia,14,0,0
APB_Humdinger,ALB,699,PRSE,Prunus serotina,8,0,0
APB_Humdinger,ALB,698,PRSE,Prunus serotina,2,0,0
APB_Humdinger,ALB,698,QUIL,Quercus ilicifolia,14,0,0
APB_Humdinger,ALB,697,PRVI,Prunus virginiana,10,0,0
APB_Humdinger,ALB,697,PRSE,Prunus serotina,7,0,0
APB_Humdinger,ALB,697,QUVE,Quercus velutina,26,0,26
APB_Humdinger,ALB,697,POGR,Populus grandidentata,1,0,0
APB_Humdinger,ALB,697,PODE,Populus deltoides,2,0,0
APB_Humdinger,ALB,696,QUCO,Quercus coccinea,4,0,4
APB_Humdinger,ALB,696,PRSE,Prunus serotina,9,0,0
APB_Humdinger,ALB,696,QUVE,Quercus velutina,5,0,0
APB_Humdinger,ALB,696,QUAL,Quercus alba,6,0,0
APB_Humdinger,ALB,695,QUPR,Quercus prinoides,15,0,0
APB_Humdinger,ALB,695,QUIL,Quercus ilicifolia,26,0,0
APB_Humdinger,ALB,695,PRSE,Prunus serotina,2,0,0
APB_Humdinger,ALB,694,QUVE,Quercus velutina,1,0,0
APB_Humdinger,ALB,694,QUCO,Quercus coccinea,4,0,0
APB_Humdinger,ALB,694,QUIL,Quercus ilicifolia,15,0,0
APB_Humdinger,ALB,694,PRSE,Prunus serotina,1,0,0
APB_Humdinger,ALB,693,QUPR,Quercus prinoides,19,0,0
APB_Humdinger,ALB,693,QUVE,Quercus velutina,2,0,0
APB_Humdinger,ALB,693,PRSE,Prunus serotina,4,0,0
APB_Humdinger,ALB,693,QUIL,Quercus ilicifolia,3,0,0
APB_Humdinger,ALB,692,QUVE,Quercus velutina,3,0,0
APB_Humdinger,ALB,692,QUPR,Quercus prinoides,29,0,0
APB_Humdinger,ALB,692,AMSP,Amelanchier spp.,1,0,0
APB_Humdinger,ALB,692,PRSE,Prunus serotina,11,0,0
APB_Humdinger,ALB,692,QUAL,Quercus alba,2,0,0
APB_Humdinger,ALB,691,QUVE,Quercus velutina,3,0,0
APB_Humdinger,ALB,691,FRAL,Frangula alnus,6,0,0
APB_Humdinger,ALB,691,QUCO,Quercus coccinea,12,0,9
APB_Humdinger,ALB,691,PRSE,Prunus serotina,1,0,0
APB_Humdinger,ALB,690,QUVE,Quercus velutina,1,0,0
APB_Humdinger,ALB,690,QUCO,Quercus coccinea,1,0,0
APB_Humdinger,ALB,690,FRAL,Frangula alnus,7,0,0
APB_Humdinger,ALB,690,BEPO,Betula populifolia,6,0,0
APB_Humdinger,ALB,690,PRSE,Prunus serotina,1,0,0
APB_Humdinger,ALB,690,QUIL,Quercus ilicifolia,11,0,0
APB_Humdinger,ALB,689,PRSE,Prunus serotina,2,0,0
APB_Humdinger,ALB,689,QUIL,Quercus ilicifolia,48,0,0
APB_Humdinger,ALB,688,QUPR,Quercus prinoides,21,0,0
APB_Humdinger,ALB,688,QUCO,Quercus coccinea,12,0,12
APB_Humdinger,ALB,688,PRSE,Prunus serotina,1,0,0
APB_Humdinger,ALB,688,QUVE,Quercus velutina,1,0,0
APB_Humdinger,ALB,687,QUCO,Quercus coccinea,5,0,0
APB_Humdinger,ALB,687,QUPR,Quercus prinoides,3,0,0
APB_Humdinger,ALB,687,AMSP,Amelanchier spp.,3,0,0
APB_Humdinger,ALB,687,ACRU,Acer rubrum,1,0,0
APB_Humdinger,ALB,687,PRSE,Prunus serotina,3,0,0
APB_Humdinger,ALB,686,PRSE,Prunus serotina,1,0,0
APB_Humdinger,ALB,686,QUIL,Quercus ilicifolia,27,0,0
APB_Humdinger,ALB,686,QUPR,Quercus prinoides,6,0,0
APB_Humdinger,ALB,686,QUCO,Quercus coccinea,1,0,0
APB_Humdinger,ALB,685,QUPR,Quercus prinoides,7,0,0
APB_Humdinger,ALB,685,QUIL,Quercus ilicifolia,2,0,0
APB_Humdinger,ALB,684,NA,No species found,0,0,0
APB_Humdinger,ALB,683,PRSE,Prunus serotina,6,0,0
APB_Humdinger,ALB,683,QUPR,Quercus prinoides,3,0,0
APB_Humdinger,ALB,683,QUCO,Quercus coccinea,8,0,0
APB_Humdinger,ALB,683,FRAL,Frangula alnus,2,0,0
APB_Humdinger,ALB,683,ACRU,Acer rubrum,3,0,0
APB_Humdinger,ALB,683,QUVE,Quercus velutina,2,0,0
APB_Humdinger,ALB,683,QUIL,Quercus ilicifolia,1,0,0
APB_Humdinger,ALB,683,FRAM,Fraxinus americana,1,0,0
APB_Humdinger,ALB,682,QUAL,Quercus alba,7,0,0
APB_Humdinger,ALB,682,QUPR,Quercus prinoides,2,0,0
APB_Humdinger,ALB,682,FRAM,Fraxinus americana,1,0,0
APB_Humdinger,ALB,682,QUCO,Quercus coccinea,5,0,0
APB_Humdinger,ALB,682,QUVE,Quercus velutina,2,0,0
APB_Bivy,ALB,750,PODE,Populus deltoides,6,0,0
APB_Bivy,ALB,750,QUIL,Quercus ilicifolia,14,0,0
APB_Bivy,ALB,750,QUVE,Quercus velutina,1,0,0
APB_Bivy,ALB,749,QUIL,Quercus ilicifolia,8,0,0
APB_Bivy,ALB,749,QUVE,Quercus velutina,1,0,0
APB_Bivy,ALB,749,PRSE,Prunus serotina,2,0,0
APB_Bivy,ALB,748,QUIL,Quercus ilicifolia,21,0,0
APB_Bivy,ALB,748,QUPR,Quercus prinoides,14,0,0
APB_Bivy,ALB,748,PRSE,Prunus serotina,1,0,0
APB_Bivy,ALB,747,QUIL,Quercus ilicifolia,22,0,0
APB_Bivy,ALB,747,QUPR,Quercus prinoides,15,0,0
APB_Bivy,ALB,746,QUIL,Quercus ilicifolia,11,0,0
APB_Bivy,ALB,745,PODE,Populus deltoides,8,0,0
APB_Bivy,ALB,745,QUIL,Quercus ilicifolia,15,0,0
APB_Bivy,ALB,745,QUPR,Quercus prinoides,30,0,0
APB_Bivy,ALB,744,QUIL,Quercus ilicifolia,6,0,0
APB_Bivy,ALB,744,POTR,Populus tremuloides,3,0,0
APB_Bivy,ALB,743,PRSE,Prunus serotina,5,0,0
APB_Bivy,ALB,743,POTR,Populus tremuloides,4,0,0
APB_Bivy,ALB,743,QUIL,Quercus ilicifolia,29,0,0
APB_Bivy,ALB,742,PODE,Populus deltoides,3,0,0
APB_Bivy,ALB,742,QUIL,Quercus ilicifolia,7,0,0
APB_Bivy,ALB,742,QUPR,Quercus prinoides,13,0,0
APB_Bivy,ALB,742,PRSE,Prunus serotina,2,0,0
APB_Bivy,ALB,741,QUIL,Quercus ilicifolia,3,0,0
APB_Bivy,ALB,740,QUIL,Quercus ilicifolia,54,0,0
APB_Bivy,ALB,739,QUIL,Quercus ilicifolia,19,0,0
APB_Bivy,ALB,739,PRSE,Prunus serotina,1,0,0
APB_Bivy,ALB,739,POTR,Populus tremuloides,1,0,0
APB_Bivy,ALB,738,QUIL,Quercus ilicifolia,12,0,0
APB_Bivy,ALB,738,QUPR,Quercus prinoides,19,0,0
APB_Bivy,ALB,738,POTR,Populus tremuloides,1,0,0
APB_Bivy,ALB,738,SAHU,Salix humilis,2,0,0
APB_Bivy,ALB,737,PRSE,Prunus serotina,1,0,0
APB_Bivy,ALB,737,QUPR,Quercus prinoides,22,0,0
APB_Bivy,ALB,737,QUIL,Quercus ilicifolia,30,0,0
APB_Bivy,ALB,737,AMSP,Amelanchier spp.,3,0,0
APB_Bivy,ALB,736,QUIL,Quercus ilicifolia,2,0,0
APB_Bivy,ALB,736,POTR,Populus tremuloides,3,0,0
APB_Bivy,ALB,735,QUIL,Quercus ilicifolia,20,0,0
APB_Bivy,ALB,735,QUPR,Quercus prinoides,26,0,0
APB_Bivy,ALB,735,PRSE,Prunus serotina,19,0,0
APB_Bivy,ALB,735,POGR,Populus grandidentata,2,0,0
APB_Bivy,ALB,735,QUVE,Quercus velutina,6,0,6
APB_Bivy,ALB,735,QUCO,Quercus coccinea,8,0,8
APB_Bivy,ALB,734,PRSE,Prunus serotina,11,0,4
APB_Bivy,ALB,734,QUIL,Quercus ilicifolia,12,0,0
APB_Bivy,ALB,734,QUVE,Quercus velutina,1,0,0
APB_Bivy,ALB,733,QUIL,Quercus ilicifolia,7,0,0
APB_Bivy,ALB,733,QUPR,Quercus prinoides,35,0,0
APB_Bivy,ALB,732,QUIL,Quercus ilicifolia,47,0,0
APB_Bivy,ALB,732,QUPR,Quercus prinoides,21,0,0
APB_Bivy,ALB,731,QUIL,Quercus ilicifolia,15,0,0
APB_Bivy,ALB,731,QUPR,Quercus prinoides,7,0,0
APB_Bivy,ALB,730,QUCO,Quercus coccinea,1,0,0
APB_Bivy,ALB,730,QUIL,Quercus ilicifolia,26,0,0
APB_Bivy,ALB,729,POGR,Populus grandidentata,10,0,0
APB_Bivy,ALB,729,QUIL,Quercus ilicifolia,46,0,0
APB_Bivy,ALB,729,QUPR,Quercus prinoides,1,0,0
APB_Alleycat,ALB,866,QUIL,Quercus ilicifolia,38,0,0
APB_Alleycat,ALB,866,QUPR,Quercus prinoides,5,0,0
APB_Alleycat,ALB,865,QUPR,Quercus prinoides,22,0,0
APB_Alleycat,ALB,865,QUIL,Quercus ilicifolia,18,0,0
APB_Alleycat,ALB,864,QUIL,Quercus ilicifolia,17,0,0
APB_Alleycat,ALB,864,QUPR,Quercus prinoides,32,0,0
APB_Alleycat,ALB,863,QUIL,Quercus ilicifolia,8,0,0
APB_Alleycat,ALB,863,QUPR,Quercus prinoides,5,0,0
APB_Alleycat,ALB,863,QUCO,Quercus coccinea,1,0,0
APB_Alleycat,ALB,863,SAHU,Salix humilis,3,0,0
APB_Alleycat,ALB,862,QUIL,Quercus ilicifolia,16,0,0
APB_Alleycat,ALB,862,POTR,Populus tremuloides,1,0,0
APB_Alleycat,ALB,862,QUPR,Quercus prinoides,38,0,0
APB_Alleycat,ALB,861,PRSE,Prunus serotina,8,1,0
APB_Alleycat,ALB,861,QUIL,Quercus ilicifolia,9,0,0
APB_Alleycat,ALB,861,AMSP,Amelanchier spp.,3,0,0
APB_Alleycat,ALB,861,POTR,Populus tremuloides,2,0,0
APB_Alleycat,ALB,860,QUIL,Quercus ilicifolia,38,0,0
APB_Alleycat,ALB,860,POTR,Populus tremuloides,1,0,0
APB_Alleycat,ALB,859,QUCO,Quercus coccinea,3,3,0
APB_Alleycat,ALB,859,QUIL,Quercus ilicifolia,7,0,0
APB_Alleycat,ALB,859,POTR,Populus tremuloides,1,1,0
APB_Alleycat,ALB,858,QUPR,Quercus prinoides,20,0,0
APB_Alleycat,ALB,858,QUIL,Quercus ilicifolia,12,0,0
APB_Alleycat,ALB,858,PRSE,Prunus serotina,4,0,0
APB_Alleycat,ALB,858,AMSP,Amelanchier spp.,2,0,0
APB_Alleycat,ALB,857,QUIL,Quercus ilicifolia,24,0,0
APB_Alleycat,ALB,857,QUPR,Quercus prinoides,8,0,0
APB_Alleycat,ALB,856,QUPR,Quercus prinoides,13,0,0
APB_Alleycat,ALB,856,PODE,Populus deltoides,1,0,0
APB_Alleycat,ALB,856,QUIL,Quercus ilicifolia,14,0,0
APB_Alleycat,ALB,855,QUIL,Quercus ilicifolia,31,0,0
APB_Alleycat,ALB,855,QUPR,Quercus prinoides,13,0,0
APB_Alleycat,ALB,854,QUIL,Quercus ilicifolia,25,0,0
APB_Alleycat,ALB,854,QUPR,Quercus prinoides,13,0,0
APB_Alleycat,ALB,853,QUPR,Quercus prinoides,69,0,0
APB_Alleycat,ALB,853,QUIL,Quercus ilicifolia,14,0,0
APB_Alleycat,ALB,852,QUPR,Quercus prinoides,17,0,0
APB_Alleycat,ALB,852,QUIL,Quercus ilicifolia,31,0,0
APB_Alleycat,ALB,851,QUIL,Quercus ilicifolia,20,0,0
APB_Alleycat,ALB,851,QUPR,Quercus prinoides,51,0,0
APB_Alleycat,ALB,850,QUIL,Quercus ilicifolia,37,0,0
APB_Alleycat,ALB,849,QUIL,Quercus ilicifolia,10,0,0
APB_Alleycat,ALB,849,QUPR,Quercus prinoides,6,0,0
APB_Alleycat,ALB,848,QUIL,Quercus ilicifolia,21,0,0
APB_Alleycat,ALB,848,QUPR,Quercus prinoides,14,0,0
APB_Alleycat,ALB,847,QUIL,Quercus ilicifolia,27,0,0
APB_Alleycat,ALB,847,QUPR,Quercus prinoides,5,0,0
APB_Alleycat,ALB,847,PRSE,Prunus serotina,4,0,0
APB_Alleycat,ALB,846,QUPR,Quercus prinoides,35,0,0
APB_Alleycat,ALB,846,SAHU,Salix humilis,9,0,0
APB_Alleycat,ALB,846,QUIL,Quercus ilicifolia,33,0,0
APB_Alleycat,ALB,845,QUIL,Quercus ilicifolia,10,0,0
APB_Alleycat,ALB,845,QUPR,Quercus prinoides,2,0,0
APB_Alleycat,ALB,844,QUIL,Quercus ilicifolia,3,0,0
APB_Alleycat,ALB,843,QUIL,Quercus ilicifolia,11,0,0
CE_BA3,MA,590,QUPR,Quercus prinoides,3,0,0
CE_BA3,MA,590,QUCO,Quercus coccinea,2,0,0
CE_BA3,MA,590,QUIL,Quercus ilicifolia,9,0,0
CE_BA3,MA,589,QUCO,Quercus coccinea,1,0,0
CE_BA3,MA,588,QUCO,Quercus coccinea,1,0,0
CE_BA3,MA,588,QUIL,Quercus ilicifolia,2,0,0
CE_BA3,MA,588,QUAL,Quercus alba,3,0,3
CE_BA3,MA,587,NA,No species found,0,0,0
CE_BA3,MA,586,QUPR,Quercus prinoides,4,0,0
CE_BA3,MA,586,QUIL,Quercus ilicifolia,1,0,0
CE_BA3,MA,586,PRSE,Prunus serotina,9,0,8
CE_BA3,MA,586,SAAL,Sassafras albidum,2,0,0
CE_BA3,MA,586,QUAL,Quercus alba,4,0,0
CE_BA3,MA,585,QUIL,Quercus ilicifolia,3,0,0
CE_BA3,MA,585,QUAL,Quercus alba,2,0,2
CE_BA3,MA,584,NA,No species found,0,0,0
CE_BA3,MA,583,QUCO,Quercus coccinea,28,0,28
CE_BA3,MA,583,QUIL,Quercus ilicifolia,4,0,0
CE_BA3,MA,583,PRSE,Prunus serotina,4,0,0
CE_BA3,MA,582,QUAL,Quercus alba,4,0,0
CE_BA3,MA,582,PRSE,Prunus serotina,2,0,0
CE_BA3,MA,581,QUIL,Quercus ilicifolia,11,0,0
CE_BA3,MA,581,QUCO,Quercus coccinea,1,0,0
CE_BA3,MA,580,QUIL,Quercus ilicifolia,33,0,0
CE_BA3,MA,579,QUAL,Quercus alba,2,0,0
CE_BA3,MA,579,QUIL,Quercus ilicifolia,19,0,0
CE_BA3,MA,578,QUPR,Quercus prinoides,2,0,0
CE_BA3,MA,578,QUAL,Quercus alba,4,0,0
CE_BA3,MA,578,QUIL,Quercus ilicifolia,12,0,0
CE_BA3,MA,577,QUIL,Quercus ilicifolia,17,0,0
CE_BA3,MA,577,QUPR,Quercus prinoides,2,0,0
CE_BA3,MA,576,QUCO,Quercus coccinea,7,0,7
CE_BA3,MA,576,QUIL,Quercus ilicifolia,1,0,0
CE_BA3,MA,576,PRSE,Prunus serotina,7,0,7
CE_BA3,MA,575,QUIL,Quercus ilicifolia,7,0,0
CE_BA3,MA,575,QUAL,Quercus alba,2,0,0
CE_BA3,MA,575,QUCO,Quercus coccinea,17,0,17
CE_BA3,MA,575,PRSE,Prunus serotina,1,0,0
CE_BA3,MA,574,NA,No species found,0,0,0
CE_BA3,MA,573,QUAL,Quercus alba,3,0,3
CE_BA3,MA,573,QUIL,Quercus ilicifolia,21,0,0
CE_BA3,MA,573,PRSE,Prunus serotina,1,0,0
CE_BA3,MA,572,QUPR,Quercus prinoides,1,0,0
CE_BA3,MA,572,QUIL,Quercus ilicifolia,8,0,0
CE_BA3,MA,571,QUPR,Quercus prinoides,20,0,0
CE_BA3,MA,571,QUIL,Quercus ilicifolia,18,0,0
CE_BA3,MA,570,QUIL,Quercus ilicifolia,39,0,0
CE_SWB_S,MA,430,QUIL,Quercus ilicifolia,26,0,0
CE_SWB_S,MA,430,QUAL,Quercus alba,2,0,0
CE_SWB_S,MA,430,PRSE,Prunus serotina,4,0,0
CE_SWB_S,MA,430,QUPR,Quercus prinoides,1,0,0
CE_SWB_S,MA,429,QUAL,Quercus alba,6,0,0
CE_SWB_S,MA,429,QUIL,Quercus ilicifolia,26,0,0
CE_SWB_S,MA,428,QUIL,Quercus ilicifolia,25,0,0
CE_SWB_S,MA,428,QUPR,Quercus prinoides,1,0,0
CE_SWB_S,MA,427,QUIL,Quercus ilicifolia,69,0,0
CE_SWB_S,MA,426,QUPR,Quercus prinoides,6,0,0
CE_SWB_S,MA,426,QUAL,Quercus alba,7,0,0
CE_SWB_S,MA,426,QUIL,Quercus ilicifolia,11,0,0
CE_SWB_S,MA,425,QUIL,Quercus ilicifolia,42,0,0
CE_SWB_S,MA,425,QUAL,Quercus alba,2,0,0
CE_SWB_S,MA,424,QUAL,Quercus alba,5,0,3
CE_SWB_S,MA,424,QUIL,Quercus ilicifolia,16,0,0
CE_SWB_S,MA,423,QUIL,Quercus ilicifolia,13,0,0
CE_SWB_S,MA,422,QUIL,Quercus ilicifolia,10,0,0
CE_SWB_S,MA,422,QUPR,Quercus prinoides,1,0,0
CE_SWB_S,MA,422,PRSE,Prunus serotina,1,0,0
CE_SWB_S,MA,422,QUAL,Quercus alba,4,0,0
CE_SWB_S,MA,421,QUIL,Quercus ilicifolia,35,0,0
CE_SWB_S,MA,420,QUIL,Quercus ilicifolia,68,0,0
CE_SWB_S,MA,420,QUPR,Quercus prinoides,2,0,0
CE_SWB_S,MA,419,PRSE,Prunus serotina,5,0,0
CE_SWB_S,MA,419,QUIL,Quercus ilicifolia,15,0,0
CE_SWB_S,MA,419,QUAL,Quercus alba,3,0,0
CE_SWB_S,MA,418,QUIL,Quercus ilicifolia,40,0,0
CE_SWB_S,MA,417,QUIL,Quercus ilicifolia,23,0,0
CE_SWB_S,MA,417,QUPR,Quercus prinoides,18,0,0
CE_SWB_S,MA,416,QUIL,Quercus ilicifolia,15,0,0
CE_SWB_S,MA,415,QUIL,Quercus ilicifolia,38,0,0
CE_SWB_S,MA,415,PRSE,Prunus serotina,1,0,0
CE_SWB_S,MA,414,PRSE,Prunus serotina,4,0,0
CE_SWB_S,MA,414,QUAL,Quercus alba,1,0,0
CE_SWB_S,MA,414,QUIL,Quercus ilicifolia,12,0,0
CE_SWB_S,MA,413,PRSE,Prunus serotina,5,0,0
CE_SWB_S,MA,413,QUIL,Quercus ilicifolia,41,0,0
CE_SWB_S,MA,412,QUPR,Quercus prinoides,4,0,0
CE_SWB_S,MA,412,QUIL,Quercus ilicifolia,31,0,0
CE_SWB_S,MA,412,PRSE,Prunus serotina,10,0,0
CE_SWB_S,MA,411,QUIL,Quercus ilicifolia,17,0,0
CE_SWB_S,MA,411,QUAL,Quercus alba,1,0,0
CE_SWB_S,MA,410,QUIL,Quercus ilicifolia,26,0,0
CE_SWB_S,MA,410,PRSE,Prunus serotina,10,0,0
CE_SWB_S,MA,410,QUAL,Quercus alba,3,0,2
CE_SWB_S,MA,409,PRSE,Prunus serotina,2,0,0
CE_SWB_S,MA,409,QUIL,Quercus ilicifolia,25,0,0
CE_SWB_S,MA,409,QUPR,Quercus prinoides,2,0,0
CE_SWB_S,MA,408,QUIL,Quercus ilicifolia,38,0,0
CE_SWB_S,MA,408,PRSE,Prunus serotina,1,0,0
CE_SWB_N,MA,453,QUAL,Quercus alba,1,0,0
CE_SWB_N,MA,453,QUIL,Quercus ilicifolia,63,0,0
CE_SWB_N,MA,452,QUIL,Quercus ilicifolia,36,0,0
CE_SWB_N,MA,451,QUIL,Quercus ilicifolia,55,0,0
CE_SWB_N,MA,451,QUPR,Quercus prinoides,2,0,0
CE_SWB_N,MA,450,QUIL,Quercus ilicifolia,63,0,0
CE_SWB_N,MA,449,QUIL,Quercus ilicifolia,47,0,0
CE_SWB_N,MA,449,QUPR,Quercus prinoides,4,0,0
CE_SWB_N,MA,448,QUIL,Quercus ilicifolia,82,0,0
CE_SWB_N,MA,447,QUIL,Quercus ilicifolia,55,0,0
CE_SWB_N,MA,447,QUAL,Quercus alba,7,0,7
CE_SWB_N,MA,446,QUIL,Quercus ilicifolia,36,0,0
CE_SWB_N,MA,446,QUPR,Quercus prinoides,8,0,0
CE_SWB_N,MA,446,PRSE,Prunus serotina,1,0,0
CE_SWB_N,MA,446,QUAL,Quercus alba,5,0,0
CE_SWB_N,MA,445,QUIL,Quercus ilicifolia,45,0,0
CE_SWB_N,MA,444,QUIL,Quercus ilicifolia,45,0,0
CE_SWB_N,MA,444,PRSE,Prunus serotina,2,0,0
CE_SWB_N,MA,443,QUAL,Quercus alba,4,0,0
CE_SWB_N,MA,443,QUIL,Quercus ilicifolia,69,0,0
CE_SWB_N,MA,443,QUPR,Quercus prinoides,4,0,0
CE_SWB_N,MA,442,QUIL,Quercus ilicifolia,37,0,0
CE_SWB_N,MA,441,QUIL,Quercus ilicifolia,71,0,0
CE_SWB_N,MA,440,QUIL,Quercus ilicifolia,22,0,0
CE_SWB_N,MA,440,QUAL,Quercus alba,1,0,0
CE_SWB_N,MA,439,QUIL,Quercus ilicifolia,12,0,0
CE_SWB_N,MA,438,QUIL,Quercus ilicifolia,86,0,0
CE_SWB_N,MA,437,QUAL,Quercus alba,3,0,0
CE_SWB_N,MA,437,QUIL,Quercus ilicifolia,22,0,0
CE_SWB_N,MA,437,PRSE,Prunus serotina,1,0,0
CE_SWB_N,MA,436,QUIL,Quercus ilicifolia,30,0,0
CE_SWB_N,MA,435,QUIL,Quercus ilicifolia,18,0,0
CE_SWB_N,MA,434,QUIL,Quercus ilicifolia,69,0,0
CE_SWB_N,MA,434,QUAL,Quercus alba,2,0,0
CE_SWB_N,MA,434,PRSE,Prunus serotina,1,0,0
CE_SWB_N,MA,433,QUIL,Quercus ilicifolia,53,0,0
CE_SWB_N,MA,432,QUIL,Quercus ilicifolia,31,0,0
CE_SWB_N,MA,431,QUIL,Quercus ilicifolia,19,0,0
CE_SWB_N,MA,431,PRSE,Prunus serotina,1,0,0